"","mes_ano","pais","valor"
"4627",2018-07-01,"Thailand",929808
"4628",2018-08-01,"Thailand",867750
"4629",2018-09-01,"Thailand",647711
"4630",2018-10-01,"Thailand",646583
"4631",2018-11-01,"Thailand",675143
"4632",2018-12-01,"Thailand",838693
"4633",2019-01-01,"Thailand",1069659
"4634",2019-02-01,"Thailand",1064736
"4635",2019-03-01,"Thailand",985227
"4636",2019-04-01,"Thailand",898994
"4637",2019-05-01,"Thailand",794913
"4638",2019-06-01,"Thailand",836742
"4639",2019-07-01,"Thailand",983808
"4640",2019-08-01,"Thailand",1031683
"4641",2019-09-01,"Thailand",852154
"4642",2019-10-01,"Thailand",826431
"4643",2019-11-01,"Thailand",798944
"4644",2019-12-01,"Thailand",854047
"4645",2020-01-01,"Thailand",1030148
"4646",2020-02-01,"Thailand",160564
"4647",2020-03-01,"Thailand",56852
"4648",2020-04-01,"Thailand",0
"4649",2020-05-01,"Thailand",0
"4650",2020-06-01,"Thailand",0
"4651",2020-07-01,"Thailand",0
"4652",2020-08-01,"Thailand",0
"4653",2020-09-01,"Thailand",0
"4654",2020-10-01,"Thailand",471
"4655",2020-11-01,"Thailand",914
"4656",2020-12-01,"Thailand",961
"4657",2021-01-01,"Thailand",572
"4658",2021-02-01,"Thailand",359
"4659",2021-03-01,"Thailand",589
"4660",2021-04-01,"Thailand",643
"4661",2021-05-01,"Thailand",505
"4662",2021-06-01,"Thailand",323
"4663",2021-07-01,"Thailand",1032
"4664",2021-08-01,"Thailand",976
"4665",2021-09-01,"Thailand",697
"4666",2021-10-01,"Thailand",504
"4667",2021-11-01,"Thailand",2328
"4668",2021-12-01,"Thailand",4515
"4669",2022-01-01,"Thailand",3110
"4670",2022-02-01,"Thailand",4898
"4671",2022-03-01,"Thailand",5730
"4672",2022-04-01,"Thailand",8728
"4673",2022-05-01,"Thailand",14930
"4674",2022-06-01,"Thailand",20040
"4675",2022-07-01,"Thailand",27175
"4676",2022-08-01,"Thailand",29985
"4677",2022-09-01,"Thailand",32302
"4678",2022-10-01,"Thailand",35410
"4679",2022-11-01,"Thailand",37113
"4680",2022-12-01,"Thailand",54146
"4681",2023-01-01,"Thailand",91841
"4682",2023-02-01,"Thailand",NA
"4683",1996-01-01,"Turkey",620
"4684",1996-02-01,"Turkey",1024
"4685",1996-03-01,"Turkey",1000
"4686",1996-04-01,"Turkey",980
"4687",1996-05-01,"Turkey",944
"4688",1996-06-01,"Turkey",1154
"4689",1996-07-01,"Turkey",1221
"4690",1996-08-01,"Turkey",1080
"4691",1996-09-01,"Turkey",1080
"4692",1996-10-01,"Turkey",1353
"4693",1996-11-01,"Turkey",1026
"4694",1996-12-01,"Turkey",736
"4695",1997-01-01,"Turkey",707
"4696",1997-02-01,"Turkey",640
"4697",1997-03-01,"Turkey",1061
"4698",1997-04-01,"Turkey",1296
"4699",1997-05-01,"Turkey",1404
"4700",1997-06-01,"Turkey",969
"4701",1997-07-01,"Turkey",861
"4702",1997-08-01,"Turkey",1136
"4703",1997-09-01,"Turkey",1383
"4704",1997-10-01,"Turkey",1282
"4705",1997-11-01,"Turkey",1134
"4706",1997-12-01,"Turkey",873
"4707",1998-01-01,"Turkey",675
"4708",1998-02-01,"Turkey",552
"4709",1998-03-01,"Turkey",850
"4710",1998-04-01,"Turkey",1168
"4711",1998-05-01,"Turkey",1110
"4712",1998-06-01,"Turkey",957
"4713",1998-07-01,"Turkey",1349
"4714",1998-08-01,"Turkey",1257
"4715",1998-09-01,"Turkey",1155
"4716",1998-10-01,"Turkey",1014
"4717",1998-11-01,"Turkey",918
"4718",1998-12-01,"Turkey",582
"4719",1999-01-01,"Turkey",681
"4720",1999-02-01,"Turkey",709
"4721",1999-03-01,"Turkey",574
"4722",1999-04-01,"Turkey",741
"4723",1999-05-01,"Turkey",899
"4724",1999-06-01,"Turkey",754
"4725",1999-07-01,"Turkey",955
"4726",1999-08-01,"Turkey",1138
"4727",1999-09-01,"Turkey",1247
"4728",1999-10-01,"Turkey",1282
"4729",1999-11-01,"Turkey",1090
"4730",1999-12-01,"Turkey",962
"4731",2000-01-01,"Turkey",996
"4732",2000-02-01,"Turkey",1222
"4733",2000-03-01,"Turkey",1555
"4734",2000-04-01,"Turkey",2011
"4735",2000-05-01,"Turkey",2108
"4736",2000-06-01,"Turkey",2021
"4737",2000-07-01,"Turkey",2350
"4738",2000-08-01,"Turkey",1679
"4739",2000-09-01,"Turkey",1958
"4740",2000-10-01,"Turkey",2145
"4741",2000-11-01,"Turkey",2019
"4742",2000-12-01,"Turkey",1454
"4743",2001-01-01,"Turkey",2077
"4744",2001-02-01,"Turkey",1177
"4745",2001-03-01,"Turkey",1760
"4746",2001-04-01,"Turkey",1932
"4747",2001-05-01,"Turkey",2396
"4748",2001-06-01,"Turkey",2547
"4749",2001-07-01,"Turkey",2990
"4750",2001-08-01,"Turkey",2398
"4751",2001-09-01,"Turkey",2381
"4752",2001-10-01,"Turkey",1280
"4753",2001-11-01,"Turkey",1015
"4754",2001-12-01,"Turkey",1656
"4755",2002-01-01,"Turkey",1019
"4756",2002-02-01,"Turkey",1990
"4757",2002-03-01,"Turkey",1976
"4758",2002-04-01,"Turkey",2563
"4759",2002-05-01,"Turkey",2775
"4760",2002-06-01,"Turkey",2338
"4761",2002-07-01,"Turkey",2069
"4762",2002-08-01,"Turkey",2871
"4763",2002-09-01,"Turkey",3350
"4764",2002-10-01,"Turkey",3265
"4765",2002-11-01,"Turkey",2408
"4766",2002-12-01,"Turkey",3139
"4767",2003-01-01,"Turkey",1172
"4768",2003-02-01,"Turkey",2604
"4769",2003-03-01,"Turkey",1206
"4770",2003-04-01,"Turkey",686
"4771",2003-05-01,"Turkey",561
"4772",2003-06-01,"Turkey",865
"4773",2003-07-01,"Turkey",1610
"4774",2003-08-01,"Turkey",2791
"4775",2003-09-01,"Turkey",4364
"4776",2003-10-01,"Turkey",4538
"4777",2003-11-01,"Turkey",3403
"4778",2003-12-01,"Turkey",2567
"4779",2004-01-01,"Turkey",4006
"4780",2004-02-01,"Turkey",2042
"4781",2004-03-01,"Turkey",2443
"4782",2004-04-01,"Turkey",3130
"4783",2004-05-01,"Turkey",3682
"4784",2004-06-01,"Turkey",2459
"4785",2004-07-01,"Turkey",2389
"4786",2004-08-01,"Turkey",3498
"4787",2004-09-01,"Turkey",2555
"4788",2004-10-01,"Turkey",3014
"4789",2004-11-01,"Turkey",2679
"4790",2004-12-01,"Turkey",3013
"4791",2005-01-01,"Turkey",1813
"4792",2005-02-01,"Turkey",3435
"4793",2005-03-01,"Turkey",2175
"4794",2005-04-01,"Turkey",2725
"4795",2005-05-01,"Turkey",3720
"4796",2005-06-01,"Turkey",3431
"4797",2005-07-01,"Turkey",3836
"4798",2005-08-01,"Turkey",3727
"4799",2005-09-01,"Turkey",4081
"4800",2005-10-01,"Turkey",3825
"4801",2005-11-01,"Turkey",4867
"4802",2005-12-01,"Turkey",4193
"4803",2006-01-01,"Turkey",3342
"4804",2006-02-01,"Turkey",3004
"4805",2006-03-01,"Turkey",3408
"4806",2006-04-01,"Turkey",3419
"4807",2006-05-01,"Turkey",5193
"4808",2006-06-01,"Turkey",4943
"4809",2006-07-01,"Turkey",4481
"4810",2006-08-01,"Turkey",4264
"4811",2006-09-01,"Turkey",5386
"4812",2006-10-01,"Turkey",4765
"4813",2006-11-01,"Turkey",5814
"4814",2006-12-01,"Turkey",5175
"4815",2007-01-01,"Turkey",3371
"4816",2007-02-01,"Turkey",4769
"4817",2007-03-01,"Turkey",3960
"4818",2007-04-01,"Turkey",6264
"4819",2007-05-01,"Turkey",6046
"4820",2007-06-01,"Turkey",4825
"4821",2007-07-01,"Turkey",5269
"4822",2007-08-01,"Turkey",6041
"4823",2007-09-01,"Turkey",6453
"4824",2007-10-01,"Turkey",6180
"4825",2007-11-01,"Turkey",6060
"4826",2007-12-01,"Turkey",4646
"4827",2008-01-01,"Turkey",3351
"4828",2008-02-01,"Turkey",5704
"4829",2008-03-01,"Turkey",4743
"4830",2008-04-01,"Turkey",5278
"4831",2008-05-01,"Turkey",6223
"4832",2008-06-01,"Turkey",5172
"4833",2008-07-01,"Turkey",5670
"4834",2008-08-01,"Turkey",4210
"4835",2008-09-01,"Turkey",4704
"4836",2008-10-01,"Turkey",5677
"4837",2008-11-01,"Turkey",6070
"4838",2008-12-01,"Turkey",5080
"4839",2009-01-01,"Turkey",5436
"4840",2009-02-01,"Turkey",4169
"4841",2009-03-01,"Turkey",5601
"4842",2009-04-01,"Turkey",5974
"4843",2009-05-01,"Turkey",6614
"4844",2009-06-01,"Turkey",5547
"4845",2009-07-01,"Turkey",5969
"4846",2009-08-01,"Turkey",5330
"4847",2009-09-01,"Turkey",5840
"4848",2009-10-01,"Turkey",6588
"4849",2009-11-01,"Turkey",6335
"4850",2009-12-01,"Turkey",5933
"4851",2010-01-01,"Turkey",3627
"4852",2010-02-01,"Turkey",6377
"4853",2010-03-01,"Turkey",5702
"4854",2010-04-01,"Turkey",5887
"4855",2010-05-01,"Turkey",7653
"4856",2010-06-01,"Turkey",6542
"4857",2010-07-01,"Turkey",6124
"4858",2010-08-01,"Turkey",6950
"4859",2010-09-01,"Turkey",7543
"4860",2010-10-01,"Turkey",7458
"4861",2010-11-01,"Turkey",7102
"4862",2010-12-01,"Turkey",6177
"4863",2011-01-01,"Turkey",5774
"4864",2011-02-01,"Turkey",6203
"4865",2011-03-01,"Turkey",8020
"4866",2011-04-01,"Turkey",7141
"4867",2011-05-01,"Turkey",8201
"4868",2011-06-01,"Turkey",8196
"4869",2011-07-01,"Turkey",9480
"4870",2011-08-01,"Turkey",8143
"4871",2011-09-01,"Turkey",11492
"4872",2011-10-01,"Turkey",9877
"4873",2011-11-01,"Turkey",7628
"4874",2011-12-01,"Turkey",6546
"4875",2012-01-01,"Turkey",7368
"4876",2012-02-01,"Turkey",5349
"4877",2012-03-01,"Turkey",7843
"4878",2012-04-01,"Turkey",9155
"4879",2012-05-01,"Turkey",10491
"4880",2012-06-01,"Turkey",10482
"4881",2012-07-01,"Turkey",11285
"4882",2012-08-01,"Turkey",10879
"4883",2012-09-01,"Turkey",13820
"4884",2012-10-01,"Turkey",10502
"4885",2012-11-01,"Turkey",9201
"4886",2012-12-01,"Turkey",8207
"4887",2013-01-01,"Turkey",5978
"4888",2013-02-01,"Turkey",9831
"4889",2013-03-01,"Turkey",9576
"4890",2013-04-01,"Turkey",11852
"4891",2013-05-01,"Turkey",12955
"4892",2013-06-01,"Turkey",13550
"4893",2013-07-01,"Turkey",13039
"4894",2013-08-01,"Turkey",12574
"4895",2013-09-01,"Turkey",15073
"4896",2013-10-01,"Turkey",11746
"4897",2013-11-01,"Turkey",11253
"4898",2013-12-01,"Turkey",11449
"4899",2014-01-01,"Turkey",9524
"4900",2014-02-01,"Turkey",10985
"4901",2014-03-01,"Turkey",13151
"4902",2014-04-01,"Turkey",17629
"4903",2014-05-01,"Turkey",20331
"4904",2014-06-01,"Turkey",18149
"4905",2014-07-01,"Turkey",17872
"4906",2014-08-01,"Turkey",18313
"4907",2014-09-01,"Turkey",23677
"4908",2014-10-01,"Turkey",19076
"4909",2014-11-01,"Turkey",16352
"4910",2014-12-01,"Turkey",14687
"4911",2015-01-01,"Turkey",10243
"4912",2015-02-01,"Turkey",19116
"4913",2015-03-01,"Turkey",18691
"4914",2015-04-01,"Turkey",25652
"4915",2015-05-01,"Turkey",32368
"4916",2015-06-01,"Turkey",38728
"4917",2015-07-01,"Turkey",40102
"4918",2015-08-01,"Turkey",35201
"4919",2015-09-01,"Turkey",34628
"4920",2015-10-01,"Turkey",28143
"4921",2015-11-01,"Turkey",17424
"4922",2015-12-01,"Turkey",13408
"4923",2016-01-01,"Turkey",11330
"4924",2016-02-01,"Turkey",13569
"4925",2016-03-01,"Turkey",14572
"4926",2016-04-01,"Turkey",12818
"4927",2016-05-01,"Turkey",16796
"4928",2016-06-01,"Turkey",16973
"4929",2016-07-01,"Turkey",12048
"4930",2016-08-01,"Turkey",10162
"4931",2016-09-01,"Turkey",12831
"4932",2016-10-01,"Turkey",16631
"4933",2016-11-01,"Turkey",15231
"4934",2016-12-01,"Turkey",14609
"4935",2017-01-01,"Turkey",14228
"4936",2017-02-01,"Turkey",13930
"4937",2017-03-01,"Turkey",16786
"4938",2017-04-01,"Turkey",17624
"4939",2017-05-01,"Turkey",18517
"4940",2017-06-01,"Turkey",17518
"4941",2017-07-01,"Turkey",20604
"4942",2017-08-01,"Turkey",19734
"4943",2017-09-01,"Turkey",26561
"4944",2017-10-01,"Turkey",27114
"4945",2017-11-01,"Turkey",28791
"4946",2017-12-01,"Turkey",25870
"4947",2018-01-01,"Turkey",26039
"4948",2018-02-01,"Turkey",30315
"4949",2018-03-01,"Turkey",32652
"4950",2018-04-01,"Turkey",34768
"4951",2018-05-01,"Turkey",35235
"4952",2018-06-01,"Turkey",32010
"4953",2018-07-01,"Turkey",34010
"4954",2018-08-01,"Turkey",34433
"4955",2018-09-01,"Turkey",43490
"4956",2018-10-01,"Turkey",37429
"4957",2018-11-01,"Turkey",29571
"4958",2018-12-01,"Turkey",24157
"4959",2019-01-01,"Turkey",25033
"4960",2019-02-01,"Turkey",31074
"4961",2019-03-01,"Turkey",32115
"4962",2019-04-01,"Turkey",38139
"4963",2019-05-01,"Turkey",41600
"4964",2019-06-01,"Turkey",40480
"4965",2019-07-01,"Turkey",43390
"4966",2019-08-01,"Turkey",40491
"4967",2019-09-01,"Turkey",45835
"4968",2019-10-01,"Turkey",39375
"4969",2019-11-01,"Turkey",26207
"4970",2019-12-01,"Turkey",22605
"4971",2020-01-01,"Turkey",23580
"4972",2020-02-01,"Turkey",5644
"4973",2020-03-01,"Turkey",871
"4974",2020-04-01,"Turkey",48
"4975",2020-05-01,"Turkey",252
"4976",2020-06-01,"Turkey",110
"4977",2020-07-01,"Turkey",886
"4978",2020-08-01,"Turkey",1658
"4979",2020-09-01,"Turkey",1827
"4980",2020-10-01,"Turkey",1826
"4981",2020-11-01,"Turkey",1188
"4982",2020-12-01,"Turkey",2374
"4983",2021-01-01,"Turkey",1795
"4984",2021-02-01,"Turkey",1915
"4985",2021-03-01,"Turkey",3055
"4986",2021-04-01,"Turkey",1809
"4987",2021-05-01,"Turkey",2320
"4988",2021-06-01,"Turkey",2306
"4989",2021-07-01,"Turkey",2888
"4990",2021-08-01,"Turkey",3105
"4991",2021-09-01,"Turkey",3473
"4992",2021-10-01,"Turkey",3463
"4993",2021-11-01,"Turkey",3482
"4994",2021-12-01,"Turkey",4030
"4995",2022-01-01,"Turkey",2576
"4996",2022-02-01,"Turkey",3482
"4997",2022-03-01,"Turkey",3795
"4998",2022-04-01,"Turkey",7167
"4999",2022-05-01,"Turkey",7087
"5000",2022-06-01,"Turkey",9564
"5001",2022-07-01,"Turkey",9310.33333333333
"5002",2022-08-01,"Turkey",9056.66666666667
"5003",2022-09-01,"Turkey",8803
"5004",2022-10-01,"Turkey",8558
"5005",2022-11-01,"Turkey",7717
"5006",2022-12-01,"Turkey",10954
"5007",2023-01-01,"Turkey",8899
"5008",2023-02-01,"Turkey",NA
"5009",2000-01-01,"USA",17357
"5010",2000-02-01,"USA",14574
"5011",2000-03-01,"USA",15127
"5012",2000-04-01,"USA",18332
"5013",2000-05-01,"USA",22690
"5014",2000-06-01,"USA",21623
"5015",2000-07-01,"USA",24742
"5016",2000-08-01,"USA",27209
"5017",2000-09-01,"USA",24458
"5018",2000-10-01,"USA",21716
"5019",2000-11-01,"USA",23121
"5020",2000-12-01,"USA",18492
"5021",2001-01-01,"USA",21941
"5022",2001-02-01,"USA",14256
"5023",2001-03-01,"USA",18786
"5024",2001-04-01,"USA",19586
"5025",2001-05-01,"USA",23191
"5026",2001-06-01,"USA",23444
"5027",2001-07-01,"USA",26761
"5028",2001-08-01,"USA",29705
"5029",2001-09-01,"USA",18240
"5030",2001-10-01,"USA",10965
"5031",2001-11-01,"USA",12813
"5032",2001-12-01,"USA",12728
"5033",2002-01-01,"USA",19757
"5034",2002-02-01,"USA",15189
"5035",2002-03-01,"USA",15667
"5036",2002-04-01,"USA",17847
"5037",2002-05-01,"USA",21047
"5038",2002-06-01,"USA",21078
"5039",2002-07-01,"USA",22608
"5040",2002-08-01,"USA",25750
"5041",2002-09-01,"USA",19881
"5042",2002-10-01,"USA",17687
"5043",2002-11-01,"USA",15624
"5044",2002-12-01,"USA",13430
"5045",2003-01-01,"USA",18005
"5046",2003-02-01,"USA",13129
"5047",2003-03-01,"USA",10760
"5048",2003-04-01,"USA",7035
"5049",2003-05-01,"USA",6441
"5050",2003-06-01,"USA",8610
"5051",2003-07-01,"USA",13404
"5052",2003-08-01,"USA",19216
"5053",2003-09-01,"USA",17011
"5054",2003-10-01,"USA",14537
"5055",2003-11-01,"USA",15281
"5056",2003-12-01,"USA",13897
"5057",2004-01-01,"USA",18089
"5058",2004-02-01,"USA",14123
"5059",2004-03-01,"USA",16211
"5060",2004-04-01,"USA",14953
"5061",2004-05-01,"USA",16623
"5062",2004-06-01,"USA",16847
"5063",2004-07-01,"USA",17876
"5064",2004-08-01,"USA",20460
"5065",2004-09-01,"USA",17321
"5066",2004-10-01,"USA",17251
"5067",2004-11-01,"USA",16643
"5068",2004-12-01,"USA",16147
"5069",2005-01-01,"USA",21184
"5070",2005-02-01,"USA",17709
"5071",2005-03-01,"USA",17679
"5072",2005-04-01,"USA",18653
"5073",2005-05-01,"USA",23201
"5074",2005-06-01,"USA",23262
"5075",2005-07-01,"USA",26597
"5076",2005-08-01,"USA",29024
"5077",2005-09-01,"USA",25234
"5078",2005-10-01,"USA",25450
"5079",2005-11-01,"USA",21265
"5080",2005-12-01,"USA",21014
"5081",2006-01-01,"USA",27032
"5082",2006-02-01,"USA",17549
"5083",2006-03-01,"USA",20507
"5084",2006-04-01,"USA",24281
"5085",2006-05-01,"USA",26202
"5086",2006-06-01,"USA",26193
"5087",2006-07-01,"USA",33874
"5088",2006-08-01,"USA",32440
"5089",2006-09-01,"USA",32406
"5090",2006-10-01,"USA",29735
"5091",2006-11-01,"USA",26979
"5092",2006-12-01,"USA",23252
"5093",2007-01-01,"USA",32021
"5094",2007-02-01,"USA",24728
"5095",2007-03-01,"USA",25958
"5096",2007-04-01,"USA",27571
"5097",2007-05-01,"USA",32712
"5098",2007-06-01,"USA",32585
"5099",2007-07-01,"USA",43288
"5100",2007-08-01,"USA",44194
"5101",2007-09-01,"USA",40170
"5102",2007-10-01,"USA",34510
"5103",2007-11-01,"USA",31025
"5104",2007-12-01,"USA",28643
"5105",2008-01-01,"USA",42741
"5106",2008-02-01,"USA",31717
"5107",2008-03-01,"USA",34930
"5108",2008-04-01,"USA",37388
"5109",2008-05-01,"USA",45299
"5110",2008-06-01,"USA",41029
"5111",2008-07-01,"USA",50594
"5112",2008-08-01,"USA",55426
"5113",2008-09-01,"USA",49184
"5114",2008-10-01,"USA",37264
"5115",2008-11-01,"USA",33916
"5116",2008-12-01,"USA",33470
"5117",2009-01-01,"USA",58378
"5118",2009-02-01,"USA",27692
"5119",2009-03-01,"USA",33123
"5120",2009-04-01,"USA",37288
"5121",2009-05-01,"USA",32991
"5122",2009-06-01,"USA",33737
"5123",2009-07-01,"USA",44867
"5124",2009-08-01,"USA",74798
"5125",2009-09-01,"USA",56886
"5126",2009-10-01,"USA",44277
"5127",2009-11-01,"USA",38269
"5128",2009-12-01,"USA",42511
"5129",2010-01-01,"USA",67351
"5130",2010-02-01,"USA",51496
"5131",2010-03-01,"USA",45323
"5132",2010-04-01,"USA",49694
"5133",2010-05-01,"USA",60860
"5134",2010-06-01,"USA",66178
"5135",2010-07-01,"USA",85850
"5136",2010-08-01,"USA",111891
"5137",2010-09-01,"USA",81222
"5138",2010-10-01,"USA",69389
"5139",2010-11-01,"USA",53676
"5140",2010-12-01,"USA",58808
"5141",2011-01-01,"USA",103137
"5142",2011-02-01,"USA",63619
"5143",2011-03-01,"USA",56951
"5144",2011-04-01,"USA",63664
"5145",2011-05-01,"USA",88889
"5146",2011-06-01,"USA",85309
"5147",2011-07-01,"USA",139478
"5148",2011-08-01,"USA",154686
"5149",2011-09-01,"USA",113528
"5150",2011-10-01,"USA",90206
"5151",2011-11-01,"USA",73684
"5152",2011-12-01,"USA",79136
"5153",2012-01-01,"USA",161730
"5154",2012-02-01,"USA",66041
"5155",2012-03-01,"USA",84185
"5156",2012-04-01,"USA",100429
"5157",2012-05-01,"USA",118026
"5158",2012-06-01,"USA",121226
"5159",2012-07-01,"USA",152607
"5160",2012-08-01,"USA",211652
"5161",2012-09-01,"USA",151130
"5162",2012-10-01,"USA",111714
"5163",2012-11-01,"USA",87084
"5164",2012-12-01,"USA",99679
"5165",2013-01-01,"USA",173113
"5166",2013-02-01,"USA",122672
"5167",2013-03-01,"USA",103531
"5168",2013-04-01,"USA",113835
"5169",2013-05-01,"USA",150344
"5170",2013-06-01,"USA",155402
"5171",2013-07-01,"USA",234125
"5172",2013-08-01,"USA",267949
"5173",2013-09-01,"USA",184267
"5174",2013-10-01,"USA",125841
"5175",2013-11-01,"USA",110389
"5176",2013-12-01,"USA",130565
"5177",2014-01-01,"USA",231311
"5178",2014-02-01,"USA",121639
"5179",2014-03-01,"USA",128611
"5180",2014-04-01,"USA",139847
"5181",2014-05-01,"USA",185562
"5182",2014-06-01,"USA",187602
"5183",2014-07-01,"USA",282297
"5184",2014-08-01,"USA",314081
"5185",2014-09-01,"USA",214186
"5186",2014-10-01,"USA",145993
"5187",2014-11-01,"USA",124575
"5188",2014-12-01,"USA",149083
"5189",2015-01-01,"USA",220972
"5190",2015-02-01,"USA",202542
"5191",2015-03-01,"USA",153262
"5192",2015-04-01,"USA",161774
"5193",2015-05-01,"USA",225832
"5194",2015-06-01,"USA",215206
"5195",2015-07-01,"USA",319205
"5196",2015-08-01,"USA",360291
"5197",2015-09-01,"USA",271200
"5198",2015-10-01,"USA",180054
"5199",2015-11-01,"USA",146552
"5200",2015-12-01,"USA",171680
"5201",2016-01-01,"USA",295621
"5202",2016-02-01,"USA",210772
"5203",2016-03-01,"USA",178966
"5204",2016-04-01,"USA",185609
"5205",2016-05-01,"USA",244428
"5206",2016-06-01,"USA",252119
"5207",2016-07-01,"USA",358115
"5208",2016-08-01,"USA",395634
"5209",2016-09-01,"USA",309938
"5210",2016-10-01,"USA",242901
"5211",2016-11-01,"USA",168496
"5212",2016-12-01,"USA",207343
"5213",2017-01-01,"USA",381258
"5214",2017-02-01,"USA",184985
"5215",2017-03-01,"USA",195901
"5216",2017-04-01,"USA",208877
"5217",2017-05-01,"USA",271100
"5218",2017-06-01,"USA",264065
"5219",2017-07-01,"USA",358270
"5220",2017-08-01,"USA",406161
"5221",2017-09-01,"USA",299295
"5222",2017-10-01,"USA",227422
"5223",2017-11-01,"USA",173174
"5224",2017-12-01,"USA",203407
"5225",2018-01-01,"USA",313261
"5226",2018-02-01,"USA",245575
"5227",2018-03-01,"USA",199627
"5228",2018-04-01,"USA",198328
"5229",2018-05-01,"USA",260403
"5230",2018-06-01,"USA",258787
"5231",2018-07-01,"USA",324725
"5232",2018-08-01,"USA",388259
"5233",2018-09-01,"USA",281169
"5234",2018-10-01,"USA",198306
"5235",2018-11-01,"USA",142810
"5236",2018-12-01,"USA",180563
"5237",2019-01-01,"USA",340387
"5238",2019-02-01,"USA",207495
"5239",2019-03-01,"USA",192431
"5240",2019-04-01,"USA",184556
"5241",2019-05-01,"USA",254943
"5242",2019-06-01,"USA",249772
"5243",2019-07-01,"USA",304336
"5244",2019-08-01,"USA",372942
"5245",2019-09-01,"USA",246200
"5246",2019-10-01,"USA",167639
"5247",2019-11-01,"USA",132230
"5248",2019-12-01,"USA",177039
"5249",2020-01-01,"USA",321009
"5250",2020-02-01,"USA",32902
"5251",2020-03-01,"USA",10824
"5252",2020-04-01,"USA",415
"5253",2020-05-01,"USA",483
"5254",2020-06-01,"USA",783
"5255",2020-07-01,"USA",1024
"5256",2020-08-01,"USA",2401
